id_cliente,genero,idoso,casado,possui_dependentes,tempo_como_cliente,servico_telefone,servico_internet,servico_seguranca,suporte_tecnico,streaming,tipo_contrato,metodo_pagamento,pagamento_mensal,total_pago,churn
3571-rfhar,male,False,True,True,65,True,fiber optic,True,yes,True,month-to-month,electronic check,109.15,6941.2,yes
0015-uocoj,female,True,True,True,7,True,dsl,True,no,True,month-to-month,electronic check,48.2,340.35,no
5334-afqjb,male,True,True,True,72,True,no,True,no internet service,True,two year,credit card (automatic),25.1,1789.9,no
2754-sdjrd,female,True,True,True,8,True,fiber optic,True,yes,True,month-to-month,credit card (automatic),100.15,908.55,no
9578-vrmnm,female,False,True,True,16,True,dsl,True,no,True,month-to-month,credit card (automatic),65.2,1043.35,yes
1587-fklzb,male,True,True,True,66,True,fiber optic,True,no,True,month-to-month,credit card (automatic),99.5,6822.15,yes
6140-qnrqq,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,mailed check,71.55,71.55,yes
8963-jlgjt,male,False,True,True,3,True,dsl,True,no,True,month-to-month,mailed check,55.9,157.55,no
4307-ktumw,male,False,True,True,53,True,fiber optic,True,no,True,month-to-month,electronic check,93.9,5029.2,yes
1465-lntlj,male,True,True,True,8,True,dsl,True,yes,True,month-to-month,credit card (automatic),64.4,581.7,no
5440-flbqg,male,True,True,True,69,True,fiber optic,True,yes,True,two year,bank transfer (automatic),108.4,7318.2,yes
2135-dqwaq,female,False,True,True,5,True,fiber optic,True,no,True,month-to-month,mailed check,85.3,420.45,no
4056-qhxhz,female,False,True,True,72,True,fiber optic,True,yes,True,two year,mailed check,107.45,7576.7,no
7470-mcqtk,female,False,True,True,13,True,dsl,True,no,True,month-to-month,bank transfer (automatic),48.75,633.4,yes
7488-mxjiv,female,False,True,True,4,True,fiber optic,True,no,True,month-to-month,electronic check,85.65,321.65,yes
7401-jixnm,female,False,True,True,54,True,dsl,True,yes,True,two year,credit card (automatic),91.3,4965.0,no
9339-fiijl,male,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),85.95,6151.9,no
2027-feczv,male,False,True,True,12,True,fiber optic,True,no,True,month-to-month,electronic check,106.7,1253.9,yes
2672-dzuoy,male,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,25.15,25.15,yes
4706-dgahw,male,True,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,45.2,45.2,no
3870-mqamg,female,False,True,True,54,True,fiber optic,True,yes,True,one year,electronic check,110.35,5893.15,yes
6670-mfrpk,male,False,True,True,69,True,fiber optic,True,no,True,two year,credit card (automatic),79.2,5420.65,no
6177-pevra,female,False,True,True,48,True,dsl,True,no,True,two year,credit card (automatic),55.5,2627.35,no
4800-czmpc,female,False,True,True,48,True,fiber optic,True,no,True,one year,credit card (automatic),103.25,5037.55,yes
4813-hqmgz,female,False,True,True,8,True,fiber optic,True,yes,True,month-to-month,electronic check,90.25,743.75,no
7579-kkloe,male,False,True,True,71,True,dsl,True,yes,True,two year,mailed check,91.25,6589.6,no
7377-dmmri,male,False,True,True,2,True,dsl,True,no,True,month-to-month,electronic check,47.8,92.45,yes
8402-eivqs,male,False,True,True,67,True,fiber optic,True,no,True,one year,credit card (automatic),100.9,6733.15,no
4947-dsmxk,male,False,True,True,34,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),97.7,3410.0,no
7245-niiwq,female,False,True,True,3,True,fiber optic,True,no,True,month-to-month,electronic check,69.85,199.85,no
0002-orfbo,female,False,True,True,9,True,dsl,True,yes,True,one year,mailed check,65.6,593.3,no
3324-oirto,male,False,True,True,71,True,fiber optic,True,no,True,one year,bank transfer (automatic),104.65,7288.4,no
5414-ofqcb,male,False,True,True,57,True,fiber optic,True,yes,True,two year,credit card (automatic),90.45,5229.8,no
4967-wpncf,male,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),63.7,4464.8,no
8552-obvru,female,True,True,True,48,True,fiber optic,True,yes,True,month-to-month,electronic check,104.5,5068.05,no
8499-brxtd,male,False,True,True,18,True,no,True,no internet service,True,one year,mailed check,20.1,401.85,no
9154-qdgth,male,False,True,True,43,True,fiber optic,True,yes,True,one year,credit card (automatic),104.3,4451.85,no
8197-bfwvu,female,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),93.25,6688.95,no
2577-gvsil,male,False,True,True,35,True,dsl,True,yes,True,one year,bank transfer (automatic),73.45,2661.1,no
9367-oiuxp,male,False,True,True,4,True,no,True,no internet service,True,month-to-month,mailed check,20.7,73.05,no
6770-uaygj,female,False,True,True,49,True,no,True,no internet service,True,two year,mailed check,25.25,1211.65,no
6463-hhxjr,female,False,True,True,71,True,fiber optic,True,no,True,two year,bank transfer (automatic),100.5,7030.65,no
7928-vjyab,male,False,True,True,11,True,fiber optic,True,no,True,month-to-month,electronic check,90.6,1020.2,no
1187-wilmm,male,False,True,True,63,True,dsl,True,yes,True,two year,credit card (automatic),89.4,5597.65,no
9776-ojuzi,female,True,True,True,65,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),95.45,6223.3,no
1306-rpwxz,female,False,True,True,49,True,no,True,no internet service,True,two year,credit card (automatic),20.45,1024.65,no
8949-jtmay,female,False,True,True,29,True,fiber optic,True,no,True,month-to-month,credit card (automatic),98.6,2933.2,yes
2774-lvqus,female,True,True,True,15,True,fiber optic,True,yes,True,month-to-month,electronic check,83.05,1258.3,yes
3097-pywxl,female,False,True,True,4,True,no,True,no internet service,True,month-to-month,electronic check,19.95,82.9,no
2266-sjnat,female,False,True,True,72,True,fiber optic,True,yes,True,one year,credit card (automatic),109.15,7789.6,no
0869-paprp,female,True,True,True,26,True,fiber optic,True,no,True,month-to-month,credit card (automatic),85.7,2067.0,no
4238-jsswh,female,True,True,True,35,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),102.05,3452.55,no
2972-ydyuw,female,False,True,True,57,True,fiber optic,True,yes,True,one year,electronic check,94.7,5468.95,no
1104-fejam,male,False,True,True,28,True,dsl,True,no,True,month-to-month,electronic check,64.4,1802.15,no
2809-ilcyt,female,False,True,True,25,True,no,True,no internet service,True,one year,mailed check,26.8,733.55,no
5499-ecutn,female,False,True,True,47,True,dsl,True,no,True,one year,credit card (automatic),66.05,3021.45,no
4981-fltmf,female,False,True,True,57,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),65.2,3687.85,no
9121-phqsr,male,True,True,True,16,True,fiber optic,True,no,True,month-to-month,credit card (automatic),85.05,1391.15,no
3113-iwhlc,male,False,True,True,5,True,dsl,True,no,True,month-to-month,mailed check,55.8,274.35,no
3211-iljtt,male,False,True,True,17,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),70.4,1214.05,yes
4612-thjbs,female,True,True,True,56,True,fiber optic,True,no,True,one year,bank transfer (automatic),104.75,5510.65,yes
4277-bwbml,male,False,True,True,72,True,no,True,no internet service,True,two year,bank transfer (automatic),19.95,1322.85,no
4094-nsedu,female,True,True,True,21,True,fiber optic,True,no,True,month-to-month,electronic check,94.25,1973.75,yes
0234-tevtt,female,False,True,True,48,True,dsl,True,no,True,one year,credit card (automatic),45.0,2196.3,no
4304-tspvk,female,False,True,True,68,True,fiber optic,True,yes,True,two year,bank transfer (automatic),114.9,7843.55,no
1552-aagrx,female,False,True,True,30,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),106.4,3211.9,no
2637-fkfsy,female,False,True,True,3,True,dsl,True,no,True,month-to-month,mailed check,46.1,130.15,no
9796-mvyxx,female,True,True,True,14,True,dsl,True,yes,True,two year,mailed check,39.7,692.35,no
7874-ecpqj,female,False,True,True,4,True,no,True,no internet service,True,month-to-month,bank transfer (automatic),20.05,85.5,no
0020-inwck,female,False,True,True,71,True,fiber optic,True,no,True,two year,credit card (automatic),95.75,6849.4,no
7089-rkvsz,male,False,True,True,8,True,no,True,no internet service,True,one year,mailed check,24.4,203.95,no
2683-jxwqq,male,False,True,True,61,True,dsl,True,no,True,month-to-month,bank transfer (automatic),33.6,2117.2,no
9548-zmvtx,male,False,True,True,72,True,fiber optic,True,yes,True,two year,bank transfer (automatic),90.45,6565.85,no
8739-xnikg,female,False,True,True,5,True,fiber optic,True,no,True,month-to-month,electronic check,84.0,424.75,no
9755-jhnmn,female,False,True,True,49,True,dsl,True,yes,True,two year,bank transfer (automatic),67.4,3306.85,no
3981-qsvqi,male,False,True,True,8,True,no,True,no internet service,True,month-to-month,bank transfer (automatic),19.7,168.9,no
2789-hqbou,male,False,True,True,3,True,fiber optic,True,no,True,month-to-month,electronic check,80.35,253.8,no
9424-cmpog,male,False,True,True,9,True,no,True,no internet service,True,two year,mailed check,19.6,197.4,no
5067-wjeun,male,False,True,True,67,True,dsl,True,no,True,two year,bank transfer (automatic),54.2,3838.2,no
3450-wxoat,male,False,True,True,46,True,dsl,True,no,True,month-to-month,credit card (automatic),45.2,2065.15,no
9251-wnsod,female,False,True,True,67,True,dsl,True,no,True,one year,mailed check,75.1,5064.45,no
6974-dafli,female,False,True,True,55,True,no,True,no internet service,True,one year,electronic check,19.7,1140.05,no
2616-uutfk,male,False,True,True,33,True,dsl,True,no,True,month-to-month,bank transfer (automatic),72.75,2447.45,no
7064-jhxce,male,False,True,True,62,True,no,True,no internet service,True,two year,credit card (automatic),20.05,1263.9,no
5103-mhmhy,female,False,True,True,1,True,dsl,True,no,True,month-to-month,mailed check,45.95,45.95,yes
7989-awgeh,male,False,True,True,49,True,dsl,True,no,True,month-to-month,electronic check,39.2,1838.15,no
4373-vvhql,male,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,44.75,44.75,no
4559-uwiht,male,False,True,True,14,True,fiber optic,True,no,True,month-to-month,electronic check,82.65,1185.0,no
7268-igmfd,male,True,True,True,18,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),93.9,1743.9,no
1846-xwoqn,female,True,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,70.15,70.15,yes
0235-kgslc,female,False,True,True,1,True,fiber optic,True,no,True,month-to-month,credit card (automatic),85.55,85.55,yes
6650-bwfrt,female,False,True,True,72,True,fiber optic,True,yes,True,two year,credit card (automatic),117.15,8529.5,no
9570-kyeua,male,False,True,True,64,True,fiber optic,True,yes,True,two year,credit card (automatic),99.25,6549.45,no
6993-ygfjv,male,False,True,True,69,True,fiber optic,True,yes,True,two year,bank transfer (automatic),112.55,7806.5,no
2712-syway,female,False,True,True,1,True,no,True,no internet service,True,month-to-month,electronic check,25.7,25.7,no
0730-bgqgf,male,False,True,True,71,True,dsl,True,yes,True,two year,credit card (automatic),90.3,6287.3,no
5498-ibwpi,female,False,True,True,66,True,dsl,True,yes,True,one year,credit card (automatic),49.4,3251.85,no
9101-ntixf,male,False,True,True,2,True,no,True,no internet service,True,month-to-month,mailed check,19.4,50.6,no
0013-smeoe,female,True,True,True,71,True,fiber optic,True,yes,True,two year,bank transfer (automatic),109.7,7904.25,no
9314-qdmdw,male,False,True,True,11,True,dsl,True,no,True,one year,electronic check,61.25,729.95,no
9308-anmve,male,False,True,True,47,True,dsl,True,no,True,month-to-month,electronic check,55.3,2654.05,no
2884-gbpfb,female,False,True,True,35,True,fiber optic,True,no,True,month-to-month,electronic check,70.3,2416.55,yes
3757-njybx,male,True,True,True,32,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),106.35,3520.75,yes
3413-dhlpb,male,False,True,True,60,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),103.75,5969.95,no
7649-phjvr,male,False,True,True,11,True,no,True,no internet service,True,one year,mailed check,19.5,226.8,no
6114-tcfid,female,False,True,True,29,True,dsl,True,yes,True,one year,credit card (automatic),39.5,1082.75,no
3787-trial,male,False,True,True,21,True,dsl,True,no,True,month-to-month,electronic check,26.05,565.75,no
2573-gyruu,male,True,True,True,48,True,fiber optic,True,no,True,month-to-month,credit card (automatic),91.05,4370.75,no
5156-umkow,female,False,True,True,3,True,dsl,True,no,True,month-to-month,mailed check,29.65,90.05,no
1247-qbvsh,female,False,True,True,43,True,dsl,True,no,True,month-to-month,mailed check,50.2,2169.4,no
6734-gmpvk,male,False,True,True,5,True,fiber optic,True,no,True,month-to-month,electronic check,105.3,550.6,no
9822-oaovb,female,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,55.45,55.45,no
6161-erdgd,male,False,True,True,71,True,dsl,True,yes,True,one year,electronic check,85.45,6300.85,no
1226-jznkr,female,False,True,True,8,True,no,True,no internet service,True,one year,electronic check,19.8,160.05,no
7318-eivko,male,False,True,True,8,True,dsl,True,no,True,month-to-month,electronic check,59.25,436.6,no
3771-pzobw,male,False,True,True,20,True,fiber optic,True,no,True,month-to-month,credit card (automatic),90.7,1781.35,no
5136-kckgi,female,False,True,True,33,True,fiber optic,True,no,True,one year,mailed check,103.7,3467.0,yes
8231-bswxx,male,False,True,True,71,True,fiber optic,True,no,True,one year,credit card (automatic),79.05,5552.5,no
6486-lhtma,female,True,True,True,31,True,fiber optic,True,no,True,one year,electronic check,90.7,2835.5,no
4083-bfnyk,female,True,True,True,38,True,fiber optic,True,no,True,one year,credit card (automatic),95.0,3591.25,no
3722-wpxtk,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,88.35,88.35,yes
7389-kbfit,female,False,True,True,2,True,dsl,True,no,True,month-to-month,mailed check,30.25,63.75,no
7176-wionm,female,False,True,True,12,True,dsl,True,no,True,month-to-month,bank transfer (automatic),49.85,617.15,no
5141-zuvbh,female,False,True,True,9,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),93.0,870.25,no
1089-hdmkp,male,True,True,True,11,True,dsl,True,yes,True,month-to-month,electronic check,54.55,601.25,no
7623-hkyrk,male,False,True,True,6,True,no,True,no internet service,True,month-to-month,mailed check,19.7,111.65,no
0310-sucin,female,False,True,True,71,True,dsl,True,yes,True,one year,bank transfer (automatic),84.8,6046.1,no
5197-pyepu,female,False,True,True,42,True,fiber optic,True,no,True,one year,credit card (automatic),94.45,3923.8,no
2929-ercfz,female,False,True,True,8,True,fiber optic,True,no,True,month-to-month,electronic check,94.2,777.3,yes
7548-sepyi,female,False,True,True,5,True,fiber optic,True,no,True,month-to-month,electronic check,96.25,512.45,yes
8835-vsdse,female,False,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,70.7,141.45,yes
6619-rplqz,female,False,True,True,45,True,no,True,no internet service,True,two year,mailed check,20.85,892.15,no
3275-rhrne,male,False,True,True,28,True,dsl,True,yes,True,one year,credit card (automatic),60.0,1682.05,no
3503-tyday,female,False,True,True,43,True,fiber optic,True,no,True,month-to-month,electronic check,80.45,3398.9,no
6901-gogzg,male,False,True,True,60,True,dsl,True,yes,True,two year,electronic check,84.95,4984.85,no
1623-nldot,female,False,True,True,42,True,dsl,True,yes,True,one year,mailed check,33.55,1445.3,yes
7021-xsnye,male,False,True,True,7,True,dsl,True,yes,True,two year,credit card (automatic),49.65,305.55,no
9621-oupyd,female,False,True,True,25,True,no,True,no internet service,True,one year,bank transfer (automatic),20.2,507.9,no
9898-kzqdz,female,True,True,True,40,True,fiber optic,True,no,True,month-to-month,credit card (automatic),94.55,3640.45,yes
8982-nhavy,male,False,True,True,27,True,fiber optic,True,no,True,one year,bank transfer (automatic),100.5,2673.45,no
4307-kwmxe,male,False,True,True,10,True,dsl,True,yes,True,month-to-month,electronic check,35.75,389.8,no
0141-yeays,female,True,True,True,27,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),86.45,2401.05,no
